fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2019-06-23,47.65492957746479,43.5,164.0,26.0,27.0,0.0,949.7,945.0,10.8,13.4,36.8,26.2,15.5,3.6,42.645833333333336
2019-06-24,42.645833333333336,42.0,131.0,25.0,28.0,0.0,950.3,947.2,9.2,13.2,35.0,25.4,15.9,3.1,42.709219858156025
2019-06-25,42.709219858156025,40.0,121.0,26.0,28.0,0.0,951.4,947.4,9.2,13.7,37.3,26.6,15.8,2.8,39.91489361702128
2019-06-26,39.91489361702128,38.0,78.0,28.0,27.0,0.0,952.2,948.3,9.7,12.8,36.4,26.8,17.2,3.3,43.757281553398066
2019-06-27,43.757281553398066,38.0,96.0,24.0,27.0,0.0,952.2,948.1,10.3,12.2,38.3,28.5,18.7,3.1,52.09352517985612
2019-06-28,52.09352517985612,50.0,95.0,38.0,16.0,0.0,951.8,946.3,15.3,13.2,42.6,30.5,18.4,2.5,40.41666666666666
2019-06-29,40.41666666666666,38.0,102.0,23.0,99.0,0.0,951.4,947.2,9.2,13.4,41.0,29.4,17.7,2.8,35.076388888888886
2019-06-30,35.076388888888886,32.0,135.0,26.0,21.0,0.0,953.9,950.0,11.7,13.4,38.1,28.0,18.0,2.8,39.638888888888886
2019-07-01,39.638888888888886,38.0,89.0,26.0,27.0,0.0,953.4,948.9,11.4,13.9,36.1,26.8,17.6,3.3,33.1578947368421
2019-07-02,33.1578947368421,33.0,43.0,28.0,26.0,0.0,951.2,946.8,11.7,13.6,34.6,25.8,16.9,3.1,54.06060606060606
2019-07-03,54.06060606060606,49.0,103.0,31.0,27.0,0.0,949.5,946.1,8.3,13.6,35.4,26.4,17.3,2.5,45.677966101694906
2019-07-04,45.677966101694906,43.0,82.0,34.0,99.0,0.0,952.6,948.2,8.9,13.5,34.0,25.5,17.0,2.2,50.319444444444436
2019-07-05,50.319444444444436,47.0,133.0,32.0,27.0,0.0,952.7,949.2,9.2,13.5,36.3,26.4,16.5,2.8,54.96694214876033
2019-07-06,54.96694214876033,47.0,163.0,28.0,99.0,0.0,952.2,948.1,8.9,3.5,33.5,26.4,19.2,1.9,51.65277777777778
2019-07-07,51.65277777777778,47.0,104.0,25.0,28.0,0.0,950.0,945.7,11.7,7.2,37.3,29.0,20.8,2.8,26.23611111111111
2019-07-08,26.23611111111111,24.0,119.0,12.0,99.0,0.0,950.6,946.9,11.7,13.2,30.1,22.5,14.9,4.2,21.59
