fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-11-10,14.229166666666664,15.0,35.0,5.0,3.0,0.0,961.9,958.6,15.0,9.8,16.5,9.2,1.9,4.7,28.39583333333333
2017-11-11,28.39583333333333,31.0,67.0,7.0,99.0,0.0,962.0,957.0,7.2,9.8,21.6,11.0,0.5,2.5,26.91666666666667
2017-11-12,26.91666666666667,24.5,90.0,12.0,28.0,0.0,957.9,952.3,7.8,9.7,21.7,11.3,0.9,1.1,24.17361111111111
2017-11-13,24.17361111111111,21.0,58.0,10.0,2.0,0.0,953.6,948.6,10.3,9.7,21.7,11.3,0.9,2.5,31.840277777777782
2017-11-14,31.840277777777782,23.0,77.0,15.0,36.0,0.0,953.4,949.7,6.1,9.6,18.9,9.2,-0.4,0.6,41.805555555555564
2017-11-15,41.805555555555564,40.0,74.0,17.0,18.0,0.0,955.2,951.4,4.7,9.6,20.1,10.0,-0.1,1.4,53.13888888888889
2017-11-16,53.13888888888889,53.0,99.0,21.0,21.0,0.0,954.8,951.6,4.2,9.6,21.6,10.7,-0.2,0.3,52.444444444444436
2017-11-17,52.444444444444436,48.0,114.0,21.0,99.0,0.0,955.3,951.3,5.0,9.5,21.7,11.0,0.4,1.7,47.944444444444436
2017-11-18,47.944444444444436,49.0,80.0,18.0,17.0,0.0,954.4,951.4,5.8,9.5,22.0,11.2,0.4,1.7,35.743055555555564
2017-11-19,35.743055555555564,37.0,67.0,11.0,99.0,0.0,956.8,952.9,5.0,9.5,23.5,12.2,0.8,1.1,44.4375
2017-11-20,44.4375,40.5,144.0,17.0,17.0,0.0,958.3,955.1,5.0,9.5,24.4,12.1,-0.2,1.1,49.829787234042556
2017-11-21,49.829787234042556,43.0,124.0,5.0,18.0,0.0,957.6,953.1,4.7,9.4,23.7,11.4,-0.8,1.1,54.85416666666666
2017-11-22,54.85416666666666,49.5,127.0,7.0,99.0,0.0,954.0,949.3,4.2,8.9,21.9,10.6,-0.8,0.0,62.506944444444436
2017-11-23,62.506944444444436,55.0,119.0,23.0,17.0,0.0,956.3,952.1,3.6,9.2,22.6,10.8,-0.9,0.3,68.375
2017-11-24,68.375,61.0,155.0,18.0,22.0,0.0,957.1,953.8,5.8,9.0,24.6,14.0,3.4,0.3,84.52777777777777
2017-11-25,84.52777777777777,74.5,172.0,39.0,14.0,0.0,957.1,954.2,5.0,2.3,17.9,9.7,1.5,0.8,56.41666666666666
2017-11-26,56.41666666666666,59.0,94.0,16.0,25.0,0.0,961.1,956.6,5.0,7.6,22.3,14.0,5.7,0.6,51.13888888888889
2017-11-27,51.13888888888889,49.0,96.0,30.0,23.0,0.0,962.0,958.0,6.7,5.2,20.2,13.3,6.4,0.8,71.95833333333333
2017-11-28,71.95833333333333,69.5,148.0,23.0,22.0,52.1,958.1,945.9,4.2,0.0,15.6,10.4,5.3,0.3,17.430555555555557
2017-11-29,17.430555555555557,12.0,83.0,5.0,34.0,13.7,946.0,938.9,9.7,0.1,16.8,12.2,7.5,1.7,22.705882352941174
2017-11-30,22.705882352941174,25.0,50.0,5.0,99.0,0.1,953.7,942.0,9.2,2.3,13.0,7.7,2.4,2.2,17.26388888888889
